id,Rings
111914,9.06
111915,6.76
111916,8.84
111917,8.18
111918,10.21
111919,7.57
111920,15.86
111921,13.46
111922,12.92
111923,9.82
111924,13.0
111925,6.78
111926,9.08
111927,7.7
111928,12.35
111929,7.32
111930,5.89
111931,9.45
111932,11.02
111933,16.26
111934,10.69
111935,15.11
111936,8.07
111937,7.48
111938,10.48
111939,9.73
111940,9.94
111941,11.06
111942,8.37
111943,7.04
111944,9.31
111945,5.7
111946,7.22
111947,11.78
111948,7.92
111949,9.52
111950,8.5
111951,6.87
111952,10.09
111953,12.02
111954,10.43
111955,8.88
111956,9.88
111957,7.57
111958,8.57
111959,8.89
111960,8.29
111961,8.53
111962,11.35
111963,8.58
111964,13.8
111965,11.45
111966,9.64
111967,10.48
111968,13.75
111969,6.88
111970,13.32
111971,11.21
111972,12.6
111973,4.62
111974,14.21
111975,10.3
111976,13.39
111977,7.62
111978,11.96
111979,8.73
111980,7.68
111981,7.12
111982,13.65
111983,10.9
111984,10.37
111985,10.31
111986,9.92
111987,10.11
111988,19.26
111989,10.82
111990,10.33
111991,7.76
111992,12.29
111993,10.74
111994,8.35
111995,11.41
111996,9.66
111997,10.01
111998,14.18
111999,10.92
112000,10.88
112001,16.11
112002,6.56
112003,9.09
112004,12.62
112005,12.47
112006,9.63
112007,8.88
112008,10.58
112009,8.51
112010,8.96
112011,9.41
112012,17.37
112013,12.93
112014,11.27
112015,5.7
112016,16.58
112017,6.99
112018,10.29
112019,8.37
112020,9.7
112021,11.98
112022,7.43
112023,9.21
112024,11.89
112025,12.33
112026,4.06
112027,10.69
112028,5.36
112029,10.12
112030,6.93
112031,16.68
112032,9.86
112033,10.6
112034,10.13
112035,11.18
112036,8.22
112037,6.77
112038,6.79
112039,6.92
112040,7.49
112041,13.62
112042,9.63
112043,8.06
112044,7.63
112045,12.48
112046,9.09
112047,8.14
112048,12.94
112049,9.68
112050,9.59
112051,14.41
112052,13.98
112053,10.23
112054,7.84
112055,8.68
112056,10.59
112057,8.56
112058,8.79
112059,15.78
112060,11.1
112061,7.29
112062,12.81
112063,9.02
112064,9.14
112065,12.21
112066,14.59
112067,10.56
112068,10.34
112069,10.26
112070,7.19
112071,12.27
112072,9.18
112073,16.3
112074,9.67
112075,11.37
112076,13.74
112077,12.05
112078,9.45
112079,15.68
112080,6.64
112081,12.51
112082,9.26
112083,10.91
112084,9.89
112085,7.36
112086,9.72
112087,18.38
112088,8.48
112089,13.82
112090,10.69
112091,4.62
112092,14.09
112093,8.42
112094,7.76
112095,8.12
112096,11.19
112097,13.15
112098,7.09
112099,6.88
112100,9.8
112101,9.28
112102,9.3
112103,8.94
112104,8.96
112105,3.76
112106,9.16
112107,9.15
112108,11.0
112109,7.03
112110,4.44
112111,8.62
112112,8.62
112113,15.0
112114,9.42
112115,7.2
112116,9.43
112117,8.89
112118,8.19
112119,10.26
112120,13.8
112121,11.02
112122,6.52
112123,5.47
112124,11.19
112125,5.69
112126,11.3
112127,7.75
112128,9.76
112129,16.13
112130,6.09
112131,9.37
112132,16.55
112133,8.95
112134,13.42
112135,9.39
112136,12.6
112137,12.38
112138,8.8
112139,9.85
112140,10.4
112141,10.77
112142,7.27
112143,13.18
112144,9.35
112145,9.24
112146,9.84
112147,7.79
112148,9.35
112149,6.6
112150,6.52
112151,12.68
112152,11.11
112153,9.24
112154,9.67
112155,4.91
112156,7.32
112157,11.1
112158,12.53
112159,9.61
112160,8.6
112161,8.59
112162,5.38
112163,7.39
112164,8.8
112165,14.16
112166,10.41
112167,9.53
112168,11.02
112169,8.12
112170,12.23
112171,9.67
112172,15.48
112173,13.63
112174,7.84
112175,4.44
112176,14.4
112177,14.82
112178,10.9
112179,7.99
112180,8.16
112181,10.71
112182,12.5
112183,7.07
112184,7.99
112185,8.21
112186,10.77
112187,16.24
112188,6.98
112189,12.04
112190,12.83
112191,4.34
112192,6.58
112193,8.11
112194,10.69
112195,7.81
112196,8.18
112197,8.66
112198,13.34
112199,9.95
112200,12.26
112201,7.99
112202,9.07
112203,18.3
112204,7.02
112205,17.86
112206,10.77
112207,11.56
112208,8.78
112209,10.0
112210,9.25
112211,9.26
112212,7.4
112213,9.6
112214,10.51
112215,9.81
112216,6.98
112217,8.4
112218,11.53
112219,7.63
112220,11.26
112221,5.31
112222,9.1
112223,8.77
112224,16.86
112225,7.35
112226,8.41
112227,11.6
112228,8.21
112229,7.02
112230,11.07
112231,15.57
112232,9.44
112233,10.88
112234,8.27
112235,10.17
112236,9.22
112237,10.57
112238,10.72
112239,9.25
112240,9.34
112241,9.0
112242,6.62
112243,13.65
112244,11.07
112245,11.31
112246,7.77
112247,13.14
112248,10.95
112249,9.28
112250,13.54
112251,10.43
112252,11.33
112253,13.9
112254,9.41
112255,15.59
112256,9.06
112257,14.95
112258,11.08
112259,11.24
112260,11.18
112261,7.41
112262,12.98
112263,12.44
112264,8.77
112265,10.14
112266,8.47
112267,6.09
112268,7.33
112269,9.51
112270,9.84
112271,14.6
112272,13.35
112273,9.5
112274,6.75
112275,8.22
112276,9.06
112277,4.74
112278,7.19
112279,9.08
112280,6.63
112281,5.58
112282,13.22
112283,14.2
112284,10.98
112285,6.36
112286,10.56
112287,11.43
112288,6.9
112289,7.34
112290,10.25
112291,9.15
112292,8.79
112293,10.16
112294,8.55
112295,6.87
112296,8.57
112297,7.25
112298,10.41
112299,8.99
112300,12.22
112301,8.98
112302,5.74
112303,9.44
112304,7.62
112305,6.53
112306,12.18
112307,8.17
112308,15.32
112309,13.31
112310,11.33
112311,9.79
112312,14.7
112313,9.26
112314,7.23
112315,16.6
112316,10.91
112317,13.49
112318,9.22
112319,5.42
112320,9.47
112321,9.73
112322,10.62
112323,9.2
112324,12.56
112325,7.34
112326,7.04
112327,13.4
112328,10.41
112329,6.53
112330,8.91
112331,17.62
112332,6.94
112333,8.58
112334,8.89
112335,14.12
112336,8.37
112337,9.48
112338,13.17
112339,6.23
112340,10.2
112341,14.33
112342,14.49
112343,8.5
112344,9.05
112345,8.88
112346,9.73
112347,6.75
112348,8.12
112349,10.21
112350,4.85
112351,8.56
112352,8.74
112353,11.62
112354,8.01
112355,13.01
112356,4.55
112357,8.83
112358,10.11
112359,8.13
112360,7.99
112361,18.42
112362,9.9
112363,15.3
112364,5.36
112365,9.92
112366,5.21
112367,9.52
112368,10.46
112369,9.6
112370,11.84
112371,11.07
112372,9.26
112373,11.7
112374,16.13
112375,5.71
112376,7.85
112377,13.4
112378,9.37
112379,11.21
112380,13.35
112381,9.77
112382,9.09
112383,10.23
112384,10.59
112385,12.07
112386,9.09
112387,7.43
112388,12.61
112389,9.89
112390,5.98
112391,8.4
112392,9.27
112393,9.06
112394,7.8
112395,10.21
112396,6.73
112397,7.86
112398,4.57
112399,6.98
112400,11.62
112401,7.83
112402,8.59
112403,10.97
112404,12.69
112405,8.79
112406,13.47
112407,6.54
112408,8.46
112409,11.89
112410,13.09
112411,10.84
112412,13.22
112413,13.63
112414,7.2
112415,6.77
112416,5.08
112417,8.86
112418,7.59
112419,11.2
112420,14.33
112421,11.2
112422,8.27
112423,11.81
112424,11.46
112425,7.71
112426,5.97
112427,9.56
112428,10.01
112429,10.6
112430,7.97
112431,13.66
112432,6.49
112433,9.91
112434,9.49
112435,8.25
112436,10.59
112437,12.12
112438,13.35
112439,6.94
112440,14.99
112441,11.5
112442,7.71
112443,12.9
112444,4.99
112445,14.99
112446,8.49
112447,18.79
112448,9.62
112449,8.09
112450,9.5
112451,10.25
112452,11.02
112453,9.12
112454,13.28
112455,15.99
112456,8.94
112457,11.57
112458,11.73
112459,13.69
112460,9.68
112461,13.53
112462,9.79
112463,12.98
112464,5.91
112465,6.26
112466,8.81
112467,7.65
112468,9.46
112469,10.86
112470,9.17
112471,14.17
112472,8.33
112473,12.45
112474,14.8
112475,9.11
112476,9.06
112477,7.45
112478,17.8
112479,10.31
112480,12.0
112481,9.87
112482,9.38
112483,10.56
112484,9.22
112485,7.57
112486,13.02
112487,9.43
112488,10.18
112489,18.04
112490,9.44
112491,8.62
112492,9.37
112493,6.22
112494,15.15
112495,8.75
112496,10.41
112497,11.25
112498,8.59
112499,5.42
112500,7.65
112501,14.44
112502,8.41
112503,13.57
112504,8.22
112505,6.93
112506,13.39
112507,13.5
112508,12.65
112509,7.33
112510,13.2
112511,10.05
112512,7.04
112513,8.66
112514,10.55
112515,11.4
112516,9.95
112517,12.55
112518,9.91
112519,9.99
112520,9.32
112521,12.22
112522,10.91
112523,13.72
112524,9.93
112525,8.68
112526,8.05
112527,12.99
112528,9.05
112529,12.4
112530,10.91
112531,9.81
112532,14.11
112533,10.06
112534,7.92
112535,11.44
112536,10.58
112537,8.95
112538,7.92
112539,11.02
112540,7.29
112541,9.96
112542,9.48
112543,6.14
112544,9.29
112545,8.69
112546,8.59
112547,9.47
112548,4.6
112549,12.38
112550,14.37
112551,19.11
112552,14.31
112553,10.02
112554,13.51
112555,9.75
112556,8.95
112557,6.97
112558,10.23
112559,5.15
112560,13.7
112561,11.27
112562,15.05
112563,4.61
112564,9.15
112565,9.45
112566,5.24
112567,9.7
112568,12.58
112569,9.51
112570,10.49
112571,7.31
112572,11.25
112573,15.04
112574,11.59
112575,7.85
112576,8.69
112577,6.75
112578,9.84
112579,7.58
112580,10.22
112581,17.26
112582,9.73
112583,9.38
112584,10.07
112585,6.98
112586,9.64
112587,8.12
112588,8.55
112589,17.86
112590,10.57
112591,13.25
112592,19.16
112593,7.75
112594,9.73
112595,10.88
112596,7.44
112597,11.16
112598,8.07
112599,14.02
112600,6.67
112601,11.88
112602,10.9
112603,9.05
112604,4.23
112605,8.27
112606,15.0
112607,10.72
112608,5.33
112609,8.76
112610,10.09
112611,5.68
112612,9.37
112613,6.83
112614,10.01
112615,8.54
112616,7.42
112617,12.29
112618,11.22
112619,11.32
112620,14.27
112621,8.33
112622,7.61
112623,18.72
112624,12.71
112625,6.99
112626,10.21
112627,5.09
112628,6.11
112629,11.03
112630,7.82
112631,16.75
112632,14.45
112633,9.85
112634,9.68
112635,8.36
112636,5.33
112637,6.74
112638,7.21
112639,12.34
112640,9.28
112641,10.16
112642,7.96
112643,12.13
112644,6.17
112645,8.76
112646,13.46
112647,6.87
112648,10.27
112649,8.12
112650,13.39
112651,12.7
112652,15.21
112653,5.7
112654,10.18
112655,10.3
112656,9.36
112657,11.39
112658,11.76
112659,7.89
112660,12.62
112661,8.06
112662,16.55
112663,8.75
112664,9.26
112665,8.09
112666,6.94
112667,8.2
112668,6.18
112669,7.26
112670,10.17
112671,9.75
112672,7.16
112673,12.99
112674,10.75
112675,8.0
112676,12.47
112677,8.03
112678,11.64
112679,13.62
112680,11.32
112681,11.14
112682,9.2
112683,9.04
112684,8.0
112685,7.56
112686,8.27
112687,9.47
112688,13.23
112689,9.66
112690,7.75
112691,12.83
112692,7.18
112693,11.06
112694,9.58
112695,11.28
112696,14.05
112697,9.93
112698,10.71
112699,11.24
112700,9.13
112701,10.26
112702,6.18
112703,10.24
112704,8.43
112705,13.67
112706,8.47
112707,11.79
112708,7.29
112709,14.27
112710,10.4
112711,10.89
112712,16.85
112713,11.32
112714,10.01
112715,8.42
112716,13.91
112717,9.55
112718,9.28
112719,7.8
112720,10.28
112721,5.5
112722,7.57
112723,11.0
112724,8.84
112725,11.62
112726,13.3
112727,9.07
112728,7.71
112729,9.61
112730,7.85
112731,5.98
112732,13.72
112733,9.83
112734,11.1
112735,10.99
112736,12.65
112737,13.94
112738,6.26
112739,7.71
112740,16.75
112741,13.28
112742,14.57
112743,16.24
112744,9.78
112745,6.68
112746,10.38
112747,13.24
112748,8.82
112749,8.53
112750,8.36
112751,9.66
112752,10.21
112753,14.42
112754,13.62
112755,14.5
112756,12.97
112757,10.27
112758,10.04
112759,9.14
112760,8.1
112761,6.82
112762,6.19
112763,9.33
112764,12.3
112765,13.5
112766,9.24
112767,9.49
112768,5.24
112769,8.34
112770,10.71
112771,4.91
112772,11.19
112773,8.97
112774,8.7
112775,10.79
112776,5.21
112777,8.01
112778,8.22
112779,4.69
112780,10.23
112781,6.3
112782,9.9
112783,6.33
112784,15.33
112785,8.23
112786,6.4
112787,10.1
112788,8.18
112789,8.74
112790,13.09
112791,6.78
112792,7.59
112793,9.07
112794,13.44
112795,9.5
112796,13.78
112797,7.44
112798,6.23
112799,10.21
112800,15.62
112801,11.35
112802,12.83
112803,7.63
112804,4.47
112805,10.6
112806,9.11
112807,10.43
112808,11.3
112809,9.46
112810,4.59
112811,10.41
112812,6.99
112813,9.08
112814,7.12
112815,11.84
112816,9.34
112817,8.21
112818,10.45
112819,9.42
112820,7.75
112821,9.21
112822,11.12
112823,7.99
112824,11.52
112825,12.88
112826,11.9
112827,10.44
112828,9.58
112829,12.01
112830,8.43
112831,8.8
112832,7.99
112833,7.41
112834,10.85
112835,10.06
112836,11.49
112837,7.88
112838,9.11
112839,8.26
112840,9.64
112841,7.24
112842,11.62
112843,13.29
112844,9.59
112845,5.86
112846,8.85
112847,9.77
112848,12.32
112849,9.96
112850,8.87
112851,8.42
112852,12.34
112853,12.62
112854,11.57
112855,8.64
112856,8.04
112857,7.17
112858,9.69
112859,10.56
112860,11.09
112861,7.4
112862,8.67
112863,10.26
112864,8.31
112865,6.66
112866,8.73
112867,6.83
112868,9.55
112869,7.78
112870,11.35
112871,10.58
112872,10.87
112873,9.39
112874,9.31
112875,6.51
112876,13.09
112877,7.9
112878,8.81
112879,9.46
112880,15.11
112881,10.88
112882,6.19
112883,8.91
112884,12.98
112885,6.8
112886,10.25
112887,8.11
112888,8.16
112889,10.64
112890,9.68
112891,9.34
112892,15.84
112893,8.95
112894,11.15
112895,15.74
112896,10.81
112897,6.04
112898,13.99
112899,9.27
112900,14.99
112901,9.43
112902,8.17
112903,6.27
112904,8.11
112905,10.52
112906,13.45
112907,11.57
112908,9.51
112909,10.42
112910,9.88
112911,9.82
112912,8.3
112913,11.38
112914,7.91
112915,9.01
112916,8.21
112917,10.69
112918,13.75
112919,8.37
112920,7.68
112921,10.89
112922,10.4
112923,7.38
112924,8.87
112925,10.39
112926,12.96
112927,10.99
112928,3.92
112929,4.51
112930,9.94
112931,6.03
112932,5.63
112933,15.31
112934,14.81
112935,12.87
112936,8.28
112937,8.46
112938,8.75
112939,9.84
112940,10.39
112941,8.7
112942,13.18
112943,11.36
112944,8.38
112945,10.54
112946,14.69
112947,4.85
112948,7.31
112949,9.19
112950,9.03
112951,9.77
112952,7.05
112953,7.94
112954,10.24
112955,11.61
112956,7.03
112957,10.4
112958,9.97
112959,8.84
112960,11.03
112961,12.32
112962,12.34
112963,5.36
112964,8.61
112965,10.76
112966,9.2
112967,16.75
112968,14.04
112969,9.8
112970,11.18
112971,10.1
112972,7.93
112973,11.36
112974,8.75
112975,11.14
112976,9.7
112977,9.14
112978,12.47
112979,6.15
112980,8.06
112981,13.34
112982,11.06
112983,7.55
112984,13.45
112985,12.37
112986,11.28
112987,6.44
112988,7.13
112989,12.58
112990,9.68
112991,6.8
112992,9.69
112993,6.64
112994,8.51
112995,4.5
112996,9.78
112997,10.86
112998,5.11
112999,7.0
113000,6.23
113001,7.94
113002,11.38
113003,6.71
113004,10.57
113005,11.19
113006,12.33
113007,9.96
113008,10.15
113009,9.67
113010,8.85
113011,6.71
113012,4.9
113013,9.71
113014,8.77
113015,8.7
113016,8.54
113017,10.47
113018,7.61
113019,7.85
113020,9.0
113021,7.59
113022,13.86
113023,13.03
113024,11.66
113025,6.8
113026,12.67
113027,9.17
113028,10.22
113029,15.4
113030,9.51
113031,13.03
113032,12.69
113033,8.66
113034,8.68
113035,10.51
113036,5.3
113037,16.76
113038,9.7
113039,19.25
113040,8.88
113041,13.45
113042,7.18
113043,7.48
113044,11.0
113045,8.81
113046,8.54
113047,7.58
113048,10.66
113049,9.74
113050,12.53
113051,10.06
113052,13.76
113053,13.84
113054,9.02
113055,10.07
113056,11.22
113057,7.08
113058,12.42
113059,9.56
113060,5.52
113061,13.12
113062,10.38
113063,9.97
113064,6.37
113065,11.97
113066,9.04
113067,13.24
113068,9.21
113069,11.82
113070,9.2
113071,6.87
113072,10.76
113073,10.09
113074,11.06
113075,9.63
113076,9.0
113077,10.83
113078,8.63
113079,10.23
113080,13.37
113081,10.79
113082,18.62
113083,5.11
113084,10.11
113085,10.21
113086,13.04
113087,6.04
113088,9.91
113089,8.47
113090,10.8
113091,9.58
113092,13.42
113093,6.97
113094,8.28
113095,8.27
113096,13.06
113097,11.13
113098,12.25
113099,12.59
113100,11.25
113101,7.24
113102,7.51
113103,8.75
113104,12.99
113105,10.29
113106,8.5
113107,10.32
113108,10.59
113109,7.75
113110,4.55
113111,10.06
113112,8.84
113113,10.01
113114,9.89
113115,14.57
113116,8.92
113117,9.21
113118,7.75
113119,8.92
113120,9.7
113121,10.0
113122,13.88
113123,9.82
113124,5.1
113125,8.49
113126,9.57
113127,9.29
113128,9.58
113129,9.55
113130,9.71
113131,6.25
113132,8.47
113133,7.95
113134,13.11
113135,9.66
113136,9.61
113137,10.8
113138,13.01
113139,13.55
113140,10.11
113141,14.61
113142,11.23
113143,10.16
113144,9.41
113145,12.14
113146,9.94
113147,6.54
113148,12.23
113149,15.52
113150,8.57
113151,11.35
113152,13.86
113153,6.44
113154,9.34
113155,5.09
113156,7.74
113157,7.35
113158,10.89
113159,6.84
113160,8.74
113161,9.35
113162,9.4
113163,7.29
113164,12.44
113165,11.61
113166,7.09
113167,11.49
113168,6.8
113169,8.04
113170,9.04
113171,7.64
113172,7.71
113173,5.84
113174,15.61
113175,8.26
113176,8.2
113177,14.11
113178,7.72
113179,13.0
113180,8.91
113181,9.81
113182,13.37
113183,12.0
113184,11.73
113185,14.92
113186,8.9
113187,8.44
113188,13.4
113189,11.76
113190,5.41
113191,18.96
113192,10.48
113193,12.01
113194,10.42
113195,13.14
113196,6.91
113197,15.71
113198,9.87
113199,13.21
113200,5.96
113201,9.91
113202,7.53
113203,9.69
113204,7.58
113205,19.8
113206,8.17
113207,9.18
113208,16.32
113209,10.22
113210,10.69
113211,11.41
113212,10.04
113213,10.34
113214,15.17
113215,14.51
113216,9.16
113217,11.38
113218,8.55
113219,5.62
113220,12.22
113221,6.97
113222,8.49
113223,10.65
113224,9.37
113225,8.07
113226,10.61
113227,7.74
113228,10.16
113229,9.76
113230,9.85
113231,10.0
113232,9.19
113233,19.52
113234,9.88
113235,9.64
113236,6.99
113237,6.82
113238,7.36
113239,13.85
113240,9.14
113241,10.24
113242,14.3
113243,9.25
113244,6.99
113245,9.48
113246,13.88
113247,15.96
113248,14.95
113249,12.57
113250,9.31
113251,10.17
113252,13.66
113253,11.79
113254,6.58
113255,9.54
113256,10.15
113257,9.16
113258,9.47
113259,10.08
113260,10.67
113261,7.68
113262,7.41
113263,14.72
113264,10.54
113265,12.39
113266,10.5
113267,11.38
113268,9.75
113269,11.39
113270,10.28
113271,11.61
113272,8.41
113273,5.06
113274,10.23
113275,6.72
113276,8.7
113277,10.26
113278,8.89
113279,8.1
113280,10.73
113281,9.96
113282,8.48
113283,5.04
113284,9.21
113285,11.19
113286,7.29
113287,5.43
113288,6.61
113289,10.12
113290,7.19
113291,14.52
113292,7.56
113293,7.7
113294,7.68
113295,12.49
113296,9.26
113297,12.75
113298,6.07
113299,7.47
113300,8.96
113301,8.91
113302,10.19
113303,8.25
113304,5.88
113305,13.11
113306,8.0
113307,8.7
113308,9.58
113309,13.34
113310,15.92
113311,9.67
113312,10.24
113313,12.91
113314,10.96
113315,10.52
113316,8.25
113317,4.45
113318,6.67
113319,7.46
113320,8.52
113321,10.16
113322,7.15
113323,8.2
113324,11.73
113325,9.97
113326,12.09
113327,8.6
113328,8.23
113329,8.88
113330,7.44
113331,9.02
113332,5.62
113333,7.37
113334,10.85
113335,4.94
113336,6.66
113337,8.16
113338,7.16
113339,14.77
113340,6.55
113341,8.42
113342,10.69
113343,12.41
113344,10.8
113345,10.4
113346,7.39
113347,9.48
113348,9.27
113349,9.89
113350,9.83
113351,6.77
113352,6.94
113353,12.29
113354,9.94
113355,6.55
113356,4.08
113357,8.98
113358,12.18
113359,9.46
113360,9.57
113361,6.08
113362,5.84
113363,14.09
113364,8.22
113365,12.84
113366,10.65
113367,10.12
113368,6.77
113369,8.73
113370,10.08
113371,8.63
113372,17.21
113373,9.79
113374,9.93
113375,9.0
113376,8.34
113377,9.03
113378,8.86
113379,5.61
113380,12.71
113381,9.99
113382,6.46
113383,8.52
113384,10.17
113385,10.11
113386,9.07
113387,7.47
113388,7.1
113389,8.77
113390,11.94
113391,9.13
113392,9.37
113393,6.86
113394,8.32
113395,10.77
113396,9.79
113397,12.39
113398,8.74
113399,9.41
113400,9.08
113401,13.95
113402,8.28
113403,11.13
113404,7.25
113405,13.63
113406,14.53
113407,9.06
113408,10.76
113409,9.13
113410,7.3
113411,10.73
113412,8.32
113413,10.85
113414,8.65
113415,7.1
113416,12.54
113417,10.47
113418,10.91
113419,6.45
113420,4.85
113421,8.67
113422,9.74
113423,9.85
113424,8.01
113425,7.97
113426,8.64
113427,10.34
113428,9.31
113429,7.19
113430,12.22
113431,11.98
113432,9.83
113433,7.4
113434,11.76
113435,9.81
113436,11.83
113437,9.36
113438,9.29
113439,11.58
113440,10.77
113441,10.8
113442,7.66
113443,11.34
113444,8.61
113445,9.96
113446,9.35
113447,8.43
113448,9.66
113449,10.16
113450,12.0
113451,7.38
113452,8.92
113453,8.98
113454,10.24
113455,3.8
113456,7.3
113457,10.94
113458,13.95
113459,10.89
113460,8.26
113461,14.93
113462,9.18
113463,13.9
113464,9.76
113465,14.67
113466,6.95
113467,9.39
113468,4.5
113469,8.48
113470,10.76
113471,8.53
113472,9.82
113473,6.46
113474,9.49
113475,10.7
113476,10.97
113477,15.1
113478,8.55
113479,11.16
113480,10.42
113481,13.16
113482,12.34
113483,10.09
113484,9.37
113485,10.23
113486,10.91
113487,8.91
113488,7.38
113489,8.51
113490,7.97
113491,12.18
113492,9.47
113493,11.1
113494,6.77
113495,9.87
113496,10.43
113497,9.69
113498,8.55
113499,10.97
113500,10.44
113501,10.16
113502,9.44
113503,11.8
113504,9.9
113505,7.65
113506,10.71
113507,15.75
113508,6.78
113509,10.55
113510,12.35
113511,9.59
113512,12.88
113513,7.34
113514,10.7
113515,9.01
113516,9.27
113517,11.25
113518,9.91
113519,9.23
113520,14.12
113521,5.75
113522,12.12
113523,15.8
113524,13.91
113525,6.84
113526,4.57
113527,9.07
113528,7.1
113529,11.43
113530,8.64
113531,9.92
113532,11.21
113533,8.36
113534,8.66
113535,14.65
113536,9.29
113537,4.87
113538,13.01
113539,7.4
113540,11.5
113541,12.75
113542,12.67
113543,9.2
113544,9.43
113545,7.55
113546,13.04
113547,9.87
113548,8.9
113549,8.89
113550,10.91
113551,7.87
113552,14.36
113553,8.21
113554,4.97
113555,7.59
113556,13.38
113557,9.56
113558,8.44
113559,12.05
113560,10.19
113561,7.27
113562,11.65
113563,8.99
113564,12.98
113565,9.08
113566,6.34
113567,5.19
